Year (TT),Month (TT),Day (0h TT),MJD (0h TT),X [arcsec],Y [arcsec],s [arcsec]
1981,1,6,44610,-385.36992231119400,-7.59188276482700,-0.00911113131027
1981,1,7,44611,-385.27047385245900,-7.55699937244400,-0.00908040356805
1981,1,8,44612,-385.18072906490200,-7.50672864949500,-0.00903513015261
1981,1,9,44613,-385.10650643933400,-7.44709765974100,-0.00898081506085
1981,1,10,44614,-385.05038771893700,-7.38682376851600,-0.00892553841240
1981,1,11,44615,-385.01063925769000,-7.33534220399100,-0.00887814491365
1981,1,12,44616,-384.98127682614600,-7.30037775816000,-0.00884597955392
1981,1,13,44617,-384.95335663724200,-7.28578904768800,-0.00883284201555
1981,1,14,44618,-384.91718173575600,-7.29033544550700,-0.00883777422192
1981,1,15,44619,-384.86485831125400,-7.30775361724100,-0.00885506624750
1981,1,16,44620,-384.79252884825800,-7.32821616030000,-0.00887557693789
1981,1,17,44621,-384.70160896011800,-7.34089950865100,-0.00888913052007
1981,1,18,44622,-384.59852244622800,-7.33698873071500,-0.00888735546056
1981,1,19,44623,-384.49287536410800,-7.31213472005100,-0.00886602542465
1981,1,20,44624,-384.39465281951500,-7.26745041204600,-0.00882603032781
1981,1,21,44625,-384.31149504641800,-7.20871475141000,-0.00877266072373
1981,1,22,44626,-384.24704206470100,-7.14425967770900,-0.00871364957671
1981,1,23,44627,-384.20073890351900,-7.08252664506100,-0.00865689231273
1981,1,24,44628,-384.16878854219800,-7.03019456123100,-0.00860868619689
1981,1,25,44629,-384.14558013896200,-6.99126809714400,-0.00857285609481
1981,1,26,44630,-384.12500966966300,-6.96700154299400,-0.00855066026920
1981,1,27,44631,-384.10141901939800,-6.95629886781700,-0.00854115076348
1981,1,28,44632,-384.07015025118300,-6.95625692619100,-0.00854167985985
1981,1,29,44633,-384.02785120327900,-6.96266080242500,-0.00854836780127
1981,1,30,44634,-383.97269425747900,-6.97039592489400,-0.00855648870858
1981,1,31,44635,-383.90461558667700,-6.97385882940100,-0.00856084497654
1981,2,1,44636,-383.82558074564000,-6.96750370989400,-0.00855626049773
1981,2,2,44637,-383.73975984675800,-6.94665483131800,-0.00853832378829
1981,2,3,44638,-383.65336991841800,-6.90862168900800,-0.00850442616554
1981,2,4,44639,-383.57387871849500,-6.85392667555400,-0.00845492239077
1981,2,5,44640,-383.50839752550600,-6.78714038545500,-0.00839393970636
1981,2,6,44641,-383.46150442558700,-6.71664196817800,-0.00832919071615
1981,2,7,44642,-383.43328189483100,-6.65286682744500,-0.00827037284389
1981,2,8,44643,-383.41860566595300,-6.60533166273400,-0.00822641451296
1981,2,9,44644,-383.40831232679800,-6.57954532390800,-0.00820259027613
1981,2,10,44645,-383.39193048433800,-6.57516830550200,-0.00819876967055
1981,2,11,44646,-383.36084950576900,-6.58618575420200,-0.00820952132709
1981,2,12,44647,-383.31070246106200,-6.60286217260100,-0.00822587847647
1981,2,13,44648,-383.24228376342700,-6.61457903728700,-0.00823795169735
1981,2,14,44649,-383.16098276208300,-6.61258626583900,-0.00823749699320
1981,2,15,44650,-383.07512755219900,-6.59197292582300,-0.00821978649029
1981,2,16,44651,-382.99379519170900,-6.55249486905000,-0.00818442789472
1981,2,17,44652,-382.92466867612200,-6.49820374463400,-0.00813506317787
1981,2,18,44653,-382.87245097804000,-6.43610054082500,-0.00807814184039
1981,2,19,44654,-382.83817150783900,-6.37426088334400,-0.00802118055008
1981,2,20,44655,-382.81944388614000,-6.31998801178300,-0.00797102940770
1981,2,21,44656,-382.81143624110200,-6.27847022023400,-0.00793259693039
1981,2,22,44657,-382.80814017718800,-6.25216525694900,-0.00790825202330
1981,2,23,44658,-382.80354910782500,-6.24084852210400,-0.00789785395710
1981,2,24,44659,-382.79251848348300,-6.24208853872100,-0.00789919376433
1981,2,25,44660,-382.77126665510500,-6.25188315601500,-0.00790859423363
1981,2,26,44661,-382.73760907861900,-6.26526775097200,-0.00792148272086
1981,2,27,44662,-382.69106360714400,-6.27683673719600,-0.00793287299037
1981,2,28,44663,-382.63292914544600,-6.28123017480400,-0.00793780222649
1981,3,1,44664,-382.56636207156800,-6.27369384791000,-0.00793183140218
1981,3,2,44665,-382.49636671691200,-6.25083193111400,-0.00791173291572
1981,3,3,44666,-382.42948382845500,-6.21160133546000,-0.00787642190245
1981,3,4,44667,-382.37287775933600,-6.15838031282900,-0.00782797674465
1981,3,5,44668,-382.33262595337700,-6.09760601702300,-0.00777226951425
1981,3,6,44669,-382.31143510049400,-6.03921423910000,-0.00771847938040
1981,3,7,44670,-382.30669663127300,-5.99430981484800,-0.00767694700155
1981,3,8,44671,-382.31023997137200,-5.97144004137300,-0.00765571123760
1981,3,9,44672,-382.31059204266000,-5.97310634591800,-0.00765724659502
1981,3,10,44673,-382.29700863278000,-5.99452513598500,-0.00767727247251
1981,3,11,44674,-382.26324977184000,-6.02543196873900,-0.00770638167067
1981,3,12,44675,-382.20927826415900,-6.05384532564300,-0.00773349687844
1981,3,13,44676,-382.14050590573200,-6.06981208498800,-0.00774933265062
1981,3,14,44677,-382.06551008456600,-6.06772289504600,-0.00774855901647
1981,3,15,44678,-381.99344579621900,-6.04689899359600,-0.00773038544248
1981,3,16,44679,-381.93196284835600,-6.01087791472400,-0.00769794717996
1981,3,17,44680,-381.88592443742500,-5.96600179329200,-0.00765703548625
1981,3,18,44681,-381.85690977541400,-5.91979409135400,-0.00761460862498
1981,3,19,44682,-381.84336972578600,-5.87943726487100,-0.00757737080712
1981,3,20,44683,-381.84127888780900,-5.85055553278700,-0.00755061682499
1981,3,21,44684,-381.84509764125700,-5.83644434039900,-0.00753748776312
1981,3,22,44685,-381.84883082638200,-5.83780047773200,-0.00753870051693
1981,3,23,44686,-381.84698710453900,-5.85290422214500,-0.00755271193220
1981,3,24,44687,-381.83529822412700,-5.87812963710200,-0.00757619972185
1981,3,25,44688,-381.81114050105100,-5.90861615078600,-0.00760469578864
1981,3,26,44689,-381.77369896402000,-5.93894771200300,-0.00763321886019
1981,3,27,44690,-381.72396706285500,-5.96376825755000,-0.00765683483966
1981,3,28,44691,-381.66465540939700,-5.97834655098300,-0.00767116009423
1981,3,29,44692,-381.60003815566200,-5.97914599199600,-0.00767287058207
1981,3,30,44693,-381.53569470007100,-5.96447798536500,-0.00766030370427
1981,3,31,44694,-381.47798433723700,-5.93527130801600,-0.00763419089798
1981,4,1,44695,-381.43301825663500,-5.89579466779700,-0.00759836591620
1981,4,2,44696,-381.40500335486900,-5.85388203302200,-0.00756001598282
1981,4,3,44697,-381.39419891384100,-5.81999120049400,-0.00752883629343
1981,4,4,44698,-381.39536157048600,-5.80456641242300,-0.00751458566261
1981,4,5,44699,-381.39807437227500,-5.81408908013400,-0.00752340159191
1981,4,6,44700,-381.38983573326900,-5.84766351162900,-0.00755459924680
1981,4,7,44701,-381.36091831700200,-5.89653687644600,-0.00760019114168
1981,4,8,44702,-381.30830408774200,-5.94736029496900,-0.00764788147897
1981,4,9,44703,-381.23641664902300,-5.98736400380600,-0.00768584228301
1981,4,10,44704,-381.15466970352600,-6.00850708032500,-0.00770655107922
1981,4,11,44705,-381.07374603385600,-6.00892975023200,-0.00770815059259
1981,4,12,44706,-381.00254730250900,-5.99202608127900,-0.00769362797889
1981,4,13,44707,-380.94660901598800,-5.96440861693500,-0.00766897788293
1981,4,14,44708,-380.90779795312900,-5.93383905431400,-0.00764132192280
1981,4,15,44709,-380.88477643608800,-5.90762704200900,-0.00761743473144
1981,4,16,44710,-380.87380132738200,-5.89156982451300,-0.00760274477459
1981,4,17,44711,-380.86962397385900,-5.88933597447200,-0.00760073365272
1981,4,18,44712,-380.86639110687600,-5.90220532526800,-0.00761266856379
1981,4,19,44713,-380.85848629456800,-5.92911460106000,-0.00763763133601
1981,4,20,44714,-380.84125801888600,-5.96696643658600,-0.00767280570897
1981,4,21,44715,-380.81157744910200,-6.01115861878000,-0.00771397579017
1981,4,22,44716,-380.76816905460900,-6.05626394386800,-0.00775616084299
1981,4,23,44717,-380.71170033200300,-6.09675609623200,-0.00779428204799
1981,4,24,44718,-380.64467133445300,-6.12770103061000,-0.00782378642638
1981,4,25,44719,-380.57114541715100,-6.14538819614300,-0.00784121162482
1981,4,26,44720,-380.49634018104100,-6.14789537443900,-0.00784469807693
1981,4,27,44721,-380.42607599527000,-6.13559341149100,-0.00783446552257
1981,4,28,44722,-380.36600982634000,-6.11158451021800,-0.00781325051078
1981,4,29,44723,-380.32052762502500,-6.08192725698700,-0.00778655903457
1981,4,30,44724,-380.29128576257500,-6.05528522283700,-0.00776237951222
1981,5,1,44725,-380.27571042483200,-6.04153413945500,-0.00774990724455
1981,5,2,44726,-380.26621992434300,-6.04905591254000,-0.00775702104795
1981,5,3,44727,-380.25128313923700,-6.08119794403600,-0.00778696484993
1981,5,4,44728,-380.21894992720000,-6.13360777642500,-0.00783583953828
1981,5,5,44729,-380.16176111010800,-6.19466636848700,-0.00789298025989
1981,5,6,44730,-380.08024040074800,-6.24967497107800,-0.00794482272814
1981,5,7,44731,-379.98262199348800,-6.28664359951200,-0.00798025197373
1981,5,8,44732,-379.88111625349800,-6.30029730850000,-0.00799430069210
1981,5,9,44733,-379.78727223088900,-6.29254261126600,-0.00798858972511
1981,5,10,44734,-379.70885612816600,-6.27021959927900,-0.00796928674094
1981,5,11,44735,-379.64894049342500,-6.24209013620100,-0.00794437181389
1981,5,12,44736,-379.60653980408800,-6.21645199308200,-0.00792146642863
1981,5,13,44737,-379.57785275381900,-6.19977303824500,-0.00790657407583
1981,5,14,44738,-379.55749763422800,-6.19614349247800,-0.00790355079382
1981,5,15,44739,-379.53951651469600,-6.20720176297100,-0.00791400477579
1981,5,16,44740,-379.51815741215100,-6.23229440304900,-0.00793742020377
1981,5,17,44741,-379.48850074160900,-6.26877225529400,-0.00797142165097
1981,5,18,44742,-379.44697100643400,-6.31240036249400,-0.00801215503778
1981,5,19,44743,-379.39173603626000,-6.35789465452400,-0.00805478832375
1981,5,20,44744,-379.32294734024200,-6.39959548322500,-0.00809413260137
1981,5,21,44745,-379.24275694041500,-6.43222954118500,-0.00812533530975
1981,5,22,44746,-379.15508607174500,-6.45166850674700,-0.00814456483707
1981,5,23,44747,-379.06515778418100,-6.45560511883700,-0.00814962276946
1981,5,24,44748,-378.97881353818600,-6.44407375699700,-0.00814042683104
1981,5,25,44749,-378.90165278159200,-6.41973800821900,-0.00811929893925
1981,5,26,44750,-378.83804174756300,-6.38788264964500,-0.00809099735501
1981,5,27,44751,-378.79002633851700,-6.35601126634800,-0.00806238788710
1981,5,28,44752,-378.75626517139900,-6.33285008122100,-0.00804155098894
1981,5,29,44753,-378.73132297936300,-6.32656224795800,-0.00803612945845
1981,5,30,44754,-378.70591379585700,-6.34223907438700,-0.00805097700372
1981,5,31,44755,-378.66873839894400,-6.37930601283000,-0.00808571288647
1981,6,1,44756,-378.61004502158700,-6.43021255670100,-0.00813347298304
1981,6,2,44757,-378.52576085444800,-6.48192505870800,-0.00818227573339
1981,6,3,44758,-378.41986066822000,-6.52040721372700,-0.00821916376012
1981,6,4,44759,-378.30314245099100,-6.53601001951000,-0.00823518003883
1981,6,5,44760,-378.18892599653100,-6.52670603258900,-0.00822834655795
1981,6,6,44761,-378.08826782751500,-6.49764997526800,-0.00820326808742
1981,6,7,44762,-378.00713128835200,-6.45810212939700,-0.00816833288129
1981,6,8,44763,-377.94611272762000,-6.41791804763000,-0.00813252552937
1981,6,9,44764,-377.90179428118300,-6.38512761816800,-0.00810322470217
1981,6,10,44765,-377.86852141159900,-6.36489846841100,-0.00808524295622
1981,6,11,44766,-377.83988916856400,-6.35946853196600,-0.00808073559567
1981,6,12,44767,-377.80974816243700,-6.36852571724900,-0.00808951783121
1981,6,13,44768,-377.77283324277700,-6.38969734330300,-0.00810949473843
1981,6,14,44769,-377.72518123886700,-6.41902975956800,-0.00813709714401
1981,6,15,44770,-377.66444812640200,-6.45146649231100,-0.00816772467711
1981,6,16,44771,-377.59016178830400,-6.48138423771500,-0.00819624130568
1981,6,17,44772,-377.50387159678900,-6.50325042803100,-0.00821757589816
1981,6,18,44773,-377.40909491772700,-6.51240559901400,-0.00822743081777
1981,6,19,44774,-377.31096433198700,-6.50587973625600,-0.00822302113908
1981,6,20,44775,-377.21554134025600,-6.48309398434200,-0.00820371699353
1981,6,21,44776,-377.12883513953200,-6.44627886025300,-0.00817144115153
1981,6,22,44777,-377.05564461066900,-6.40044666988400,-0.00813067388586
1981,6,23,44778,-376.99841653304300,-6.35281970144400,-0.00808796736989
1981,6,24,44779,-376.95634313156800,-6.31170914376600,-0.00805094995295
1981,6,25,44780,-376.92493060893600,-6.28490433483700,-0.00802685812244
1981,6,26,44781,-376.89630505429800,-6.27772290408600,-0.00802072490346
1981,6,27,44782,-376.86052423701600,-6.29108531950500,-0.00803356397820
1981,6,28,44783,-376.80798789125800,-6.32028000882700,-0.00806118206677
1981,6,29,44784,-376.73255790055300,-6.35528380162500,-0.00809443934627
1981,6,30,44785,-376.63427771545200,-6.38323400329600,-0.00812151764771
1981,7,1,44786,-376.52015003567000,-6.39261960671200,-0.00813178716573
1981,7,2,44787,-376.40206490603200,-6.37741839902000,-0.00811962095189
1981,7,3,44788,-376.29263304122900,-6.33901021606000,-0.00808615962991
1981,7,4,44789,-376.20105712784900,-6.28495733687700,-0.00803820781688
1981,7,5,44790,-376.13097417964100,-6.22568414325400,-0.00798521981044
1981,7,6,44791,-376.08070518587600,-6.17102268697600,-0.00793616473706
1981,7,7,44792,-376.04499670386900,-6.12801814983100,-0.00789752630355
1981,7,8,44793,-376.01704023754700,-6.10023369144100,-0.00787264918336
1981,7,9,44794,-375.99003356527100,-6.08806061711800,-0.00786199186213
1981,7,10,44795,-375.95811957470800,-6.08943197174500,-0.00786375313501
1981,7,11,44796,-375.91685561363000,-6.10055255336800,-0.00787452834438
1981,7,12,44797,-375.86343708115800,-6.11650796629700,-0.00788986805376
1981,7,13,44798,-375.79683793989000,-6.13178103005700,-0.00790475619134
1981,7,14,44799,-375.71792898427700,-6.14077678282900,-0.00791409160254
1981,7,15,44800,-375.62953259672200,-6.13845661384500,-0.00791326182027
1981,7,16,44801,-375.53629183346400,-6.12111619052400,-0.00789884418567
1981,7,17,44802,-375.44420441639900,-6.08722731063600,-0.00786936880968
1981,7,18,44803,-375.35972663452200,-6.03813776983800,-0.00782596271293
1981,7,19,44804,-375.28849241486400,-5.97833641232600,-0.00777261139973
1981,7,20,44805,-375.23388614543500,-5.91501131962900,-0.00771578701287
1981,7,21,44806,-375.19586758591800,-5.85680364978600,-0.00766334467222
1981,7,22,44807,-375.17047223338100,-5.81193352474900,-0.00762283358920
1981,7,23,44808,-375.15027169874300,-5.78611823398400,-0.00759959313877
1981,7,24,44809,-375.12583397869300,-5.78082744384900,-0.00759512714482
1981,7,25,44810,-375.08795252250700,-5.79241178236600,-0.00760625688217
1981,7,26,44811,-375.03016598584000,-5.81251270739800,-0.00762544738031
1981,7,27,44812,-374.95088661142800,-5.82990681952300,-0.00764246783940
1981,7,28,44813,-374.85434866503900,-5.83351637668000,-0.00764714721333
1981,7,29,44814,-374.74975896460500,-5.81575048303900,-0.00763245022903
1981,7,30,44815,-374.64866001963100,-5.77490892810700,-0.00759669919581
1981,7,31,44816,-374.56141837402900,-5.71555480691000,-0.00754393656424
1981,8,1,44817,-374.49429874514200,-5.64668361735000,-0.00748227518004
1981,8,2,44818,-374.44826586850200,-5.57863115467400,-0.00742109731341
1981,8,3,44819,-374.41967034497400,-5.52015270801800,-0.00736840065917
1981,8,4,44820,-374.40207395608200,-5.47669363020300,-0.00732921266741
1981,8,5,44821,-374.38822125796200,-5.45002577604100,-0.00730523483938
1981,8,6,44822,-374.37150999012200,-5.43880692823000,-0.00729532646660
1981,8,7,44823,-374.34680855665000,-5.43949236046600,-0.00729632036678
1981,8,8,44824,-374.31077558458700,-5.44721261941900,-0.00730382228144
1981,8,9,44825,-374.26191518476400,-5.45646838101700,-0.00731285155368
1981,8,10,44826,-374.20055426193100,-5.46166818222000,-0.00731833657870
1981,8,11,44827,-374.12882479561900,-5.45762994128500,-0.00731556869164
1981,8,12,44828,-374.05061234176100,-5.44017226834700,-0.00730072995174
1981,8,13,44829,-373.97133581832500,-5.40684894486000,-0.00727155037866
1981,8,14,44830,-373.89738020073700,-5.35775708234800,-0.00722804017882
1981,8,15,44831,-373.83503878026100,-5.29618133537300,-0.00717308634895
1981,8,16,44832,-373.78899513279200,-5.22867070818700,-0.00711254647604
1981,8,17,44833,-373.76069496528400,-5.16414161615000,-0.00705446435508
1981,8,18,44834,-373.74725754052500,-5.11190817548000,-0.00700730691528
1981,8,19,44835,-373.74158727949800,-5.07908259854700,-0.00697761229209
1981,8,20,44836,-373.73394239393500,-5.06825107435200,-0.00696786271671
1981,8,21,44837,-373.71457110933900,-5.07637719779400,-0.00697544916139
1981,8,22,44838,-373.67651808075500,-5.09542847262900,-0.00699319268853
1981,8,23,44839,-373.61763701088600,-5.11452729643100,-0.00701126219421
1981,8,24,44840,-373.54119944188400,-5.12290040575800,-0.00701984264982
1981,8,25,44841,-373.45498854106200,-5.11273215367200,-0.00701174161133
1981,8,26,44842,-373.36918784349400,-5.08113127008400,-0.00698420606650
1981,8,27,44843,-373.29368223823400,-5.03068236479300,-0.00693945720742
1981,8,28,44844,-373.23556821217400,-4.96845839800200,-0.00688382239284
1981,8,29,44845,-373.19761732046300,-4.90386559170900,-0.00682579696622
1981,8,30,44846,-373.17808753545700,-4.84608640309300,-0.00677372758890
1981,8,31,44847,-373.17175720925200,-4.80196700758300,-0.00673388394211
1981,9,1,44848,-373.17162995718100,-4.77490616272700,-0.00670942797830
1981,9,2,44849,-373.17064260430500,-4.76481206719300,-0.00670035071331
1981,9,3,44850,-373.16291277473400,-4.76879740337700,-0.00670408775571
1981,9,4,44851,-373.14439542841900,-4.78216512720300,-0.00671641234588
1981,9,5,44852,-373.11306518625300,-4.79934825670500,-0.00673229653895
1981,9,6,44853,-373.06883111548800,-4.81465069526500,-0.00674659237299
1981,9,7,44854,-373.01336471059800,-4.82279800259100,-0.00675453257529
1981,9,8,44855,-372.94993251759400,-4.81940817977200,-0.00675214832873
